usage_id,customer_id,usage_date,login_count,active_minutes,feature_clicks,reports_created,data_exports,seat_count,record_status,status_reason
U0002411,C01196,2024-02-19,2.0,286.0,150,78,45,1.0,VALID,No issues detected
U0002412,C01776,2024-03-06,52.0,977.0,406,14,96,100.0,INVALID,Usage record references customer not in subscriptions
U0002413,C01376,2024-05-01,8.0,412.0,928,65,21,5.0,INVALID,Usage record references customer not in subscriptions
U0002414,C00035,2025-07-07,33.0,1199.0,577,69,31,2.0,VALID,No issues detected
U0002415,C00176,2024-02-16,0.0,83.0,389,75,7,5.0,VALID,No issues detected
U0002416,C00223,2024-11-29,52.0,235.0,539,12,38,5.0,INVALID,Usage record references customer not in subscriptions
U0002417,C00600,2024-04-05,24.0,1139.0,884,61,28,2.0,VALID,No issues detected
U0002418,C00918,2024-07-21,13.0,,791,45,19,2.0,VALID,No issues detected
U0002419,C00336,2025-03-09,-39.0,,110,76,54,20.0,INVALID,Negative login_count
U0002420,C01648,2025-02-27,34.0,1577.0,589,16,75,100.0,INVALID,Usage record references customer not in subscriptions
U0002421,C00532,2024-03-25,,1775.0,413,31,47,100.0,VALID,No issues detected
U0002422,C01059,2024-07-12,,1913.0,700,45,82,-5.0,INVALID,Usage record references customer not in subscriptions
U0002423,C00658,2025-03-25,,625.0,833,69,31,20.0,INVALID,Usage record references customer not in subscriptions
U0002424,C00145,2026-01-21,35.0,1867.0,367,60,46,50.0,INVALID,Usage record references customer not in subscriptions
U0002425,C01470,2026-01-17,,1969.0,117,69,23,50.0,VALID,No issues detected
U0002426,C00225,2024-05-24,48.0,-71.0,256,38,31,500.0,INVALID,Negative active_minutes
U0002427,C00910,2024-03-06,-9.0,1740.0,692,46,14,1.0,INVALID,Negative login_count
U0002428,C00914,2024-10-25,25.0,1225.0,565,78,33,10.0,VALID,No issues detected
U0002429,C01440,2024-04-13,-5.0,725.0,987,20,49,,INVALID,Usage record references customer not in subscriptions; Negative login_count
,C01527,2026-01-09,19.0,1825.0,650,2,85,-5.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0002431,C01200,2025-11-18,10.0,64.0,556,41,0,50.0,INVALID,Usage record references customer not in subscriptions
U0002432,C00640,2024-09-27,52.0,,695,11,26,100.0,INVALID,Usage record references customer not in subscriptions
U0002433,C01529,2025-02-07,54.0,1825.0,411,67,52,20.0,VALID,No issues detected
U0002434,C01574,2025-05-21,28.0,1333.0,295,10,8,20.0,VALID,No issues detected
U0002435,C01282,2025-09-29,43.0,,850,19,58,,INVALID,Usage record references customer not in subscriptions
U0002436,C01238,2024-01-24,50.0,468.0,589,51,59,500.0,VALID,No issues detected
U0002437,C00301,2026-01-27,22.0,1720.0,878,36,12,500.0,INVALID,Usage record references customer not in subscriptions
U0002438,C01451,2024-08-05,38.0,1900.0,100,23,89,10.0,INVALID,Usage record references customer not in subscriptions
U0002439,C00948,2025-01-15,0.0,1312.0,323,3,68,-5.0,INVALID,Usage record references customer not in subscriptions
U0002440,C01649,2025-05-29,36.0,53.0,28,16,52,1.0,VALID,No issues detected
U0002441,C00051,2024-03-08,29.0,593.0,43,74,0,-5.0,INVALID,Usage record references customer not in subscriptions
U0002442,C00821,2024-07-08,54.0,222.0,486,2,91,5.0,INVALID,Usage record references customer not in subscriptions
U0002443,C00384,2024-05-25,33.0,1231.0,326,59,31,,VALID,No issues detected
U0002444,C01188,2025-04-21,53.0,862.0,54,72,26,5.0,INVALID,Usage record references customer not in subscriptions
,C00644,2024-12-07,12.0,591.0,674,31,84,10.0,INVALID,Missing usage_id
U0002446,C00353,2025-08-20,5.0,1251.0,553,72,87,20.0,INVALID,Usage record references customer not in subscriptions
U0002447,C00269,2025-03-20,32.0,266.0,379,57,94,5.0,VALID,No issues detected
U0002448,C00483,2024-05-26,58.0,1068.0,385,15,95,50.0,VALID,No issues detected
U0002449,C00782,2025-09-23,36.0,,897,48,18,1.0,INVALID,Usage record references customer not in subscriptions
U0002450,C00728,2024-08-27,25.0,768.0,901,56,91,5.0,INVALID,Usage record references customer not in subscriptions
U0002451,C00199,2025-06-14,29.0,1437.0,163,21,18,20.0,INVALID,Usage record references customer not in subscriptions
U0002452,C01202,2025-05-06,44.0,1120.0,67,42,3,20.0,INVALID,Usage record references customer not in subscriptions
U0002453,C00318,2025-11-26,37.0,323.0,638,53,35,-5.0,INVALID,Usage record references customer not in subscriptions
U0002454,C00897,2024-09-08,56.0,1265.0,114,27,81,50.0,INVALID,Usage record references customer not in subscriptions
U0002455,C00585,2025-07-17,10.0,1479.0,863,3,80,20.0,VALID,No issues detected
U0002456,C01767,2024-12-24,-10.0,705.0,283,68,65,5.0,INVALID,Negative login_count
U0002457,C00292,2025-07-08,-34.0,276.0,863,59,60,50.0,INVALID,Negative login_count
U0002458,C00903,2024-12-08,45.0,638.0,331,61,97,500.0,INVALID,Usage record references customer not in subscriptions
U0002459,C00995,2025-05-12,,,478,56,99,,INVALID,Usage record references customer not in subscriptions
U0002460,C01493,2025-02-27,3.0,364.0,228,68,78,100.0,VALID,No issues detected
U0002461,C01221,2024-11-03,49.0,1000.0,982,37,2,-5.0,INVALID,Usage record references customer not in subscriptions
U0002462,C00197,2024-04-22,0.0,1101.0,674,75,87,20.0,INVALID,Usage record references customer not in subscriptions
U0002463,C00784,2025-05-20,38.0,1390.0,505,29,7,10.0,INVALID,Usage record references customer not in subscriptions
U0002464,C00613,2025-03-08,30.0,1194.0,152,1,45,1.0,VALID,No issues detected
U0002465,C01329,2024-07-09,11.0,1543.0,287,6,57,5.0,INVALID,Usage record references customer not in subscriptions
U0002466,C00365,2024-05-12,60.0,801.0,728,37,4,2.0,INVALID,Usage record references customer not in subscriptions
U0002467,C00507,2025-09-29,55.0,257.0,566,10,60,10.0,VALID,No issues detected
U0002468,C00123,2024-01-09,,1167.0,635,70,18,100.0,VALID,No issues detected
U0002469,C00013,2024-10-26,45.0,84.0,213,58,29,20.0,VALID,No issues detected
U0002470,C01683,2025-07-19,26.0,1302.0,449,45,54,500.0,VALID,No issues detected
U0002471,C00936,2024-10-31,44.0,1665.0,432,3,61,2.0,INVALID,Usage record references customer not in subscriptions
U0002472,C00333,2025-05-16,,382.0,950,66,1,100.0,VALID,No issues detected
U0002473,C00133,2024-05-13,5.0,1190.0,282,36,45,20.0,VALID,No issues detected
U0002474,C00275,2025-08-22,17.0,412.0,629,37,74,100.0,INVALID,Usage record references customer not in subscriptions
U0002475,C00925,2025-03-17,41.0,1522.0,949,63,19,100.0,VALID,No issues detected
U0002476,C01198,2024-10-07,52.0,,295,41,100,,INVALID,Usage record references customer not in subscriptions
U0002477,C01760,2025-03-12,60.0,,202,1,63,10.0,INVALID,Usage record references customer not in subscriptions
U0002478,C01274,2024-11-26,38.0,359.0,942,76,6,2.0,INVALID,Usage record references customer not in subscriptions
U0002479,C00852,2024-07-03,53.0,1857.0,706,26,96,-5.0,INVALID,Usage record references customer not in subscriptions
U0002480,C01118,2024-11-15,13.0,60.0,950,7,49,50.0,INVALID,Usage record references customer not in subscriptions
U0002481,C00561,2024-02-20,41.0,1629.0,759,60,38,100.0,VALID,No issues detected
U0002482,C00476,2024-04-26,6.0,1107.0,744,75,47,-5.0,INVALID,Usage record references customer not in subscriptions
U0002483,C00376,2025-01-14,29.0,1289.0,0,71,39,-5.0,INVALID,Usage record references customer not in subscriptions
U0002484,C00373,2025-05-21,,979.0,874,8,75,2.0,INVALID,Usage record references customer not in subscriptions
U0002485,C01213,2024-11-25,27.0,1634.0,240,64,43,20.0,INVALID,Usage record references customer not in subscriptions
U0002486,C01696,2025-11-15,8.0,1214.0,336,5,90,-5.0,VALID,No issues detected
,C00103,2025-07-28,31.0,15.0,652,1,80,50.0,INVALID,Missing usage_id
U0002488,C00246,2024-06-12,31.0,-93.0,707,26,89,20.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0002489,C01091,2025-01-24,-10.0,1830.0,651,16,39,20.0,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0002490,C00325,2025-10-15,,1974.0,640,70,17,50.0,INVALID,Usage record references customer not in subscriptions
U0002491,C00261,2024-09-10,6.0,1244.0,589,66,85,5.0,INVALID,Usage record references customer not in subscriptions
U0002492,C01295,2024-12-06,5.0,757.0,714,30,2,500.0,INVALID,Usage record references customer not in subscriptions
U0002493,C00924,2024-04-11,36.0,1219.0,653,61,83,10.0,INVALID,Usage record references customer not in subscriptions
U0002494,C01553,2024-02-02,6.0,1621.0,634,28,26,5.0,INVALID,Usage record references customer not in subscriptions
U0002495,C00997,2025-06-18,39.0,53.0,114,43,95,100.0,INVALID,Usage record references customer not in subscriptions
U0002496,C01335,2025-01-18,11.0,1823.0,983,43,94,-5.0,VALID,No issues detected
,C01706,2026-01-16,56.0,1215.0,280,52,86,-5.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0002498,C00788,2025-03-15,23.0,1763.0,53,60,75,-5.0,INVALID,Usage record references customer not in subscriptions
U0002499,C00627,2025-06-22,4.0,1682.0,199,1,27,1.0,INVALID,Usage record references customer not in subscriptions
U0002500,C01008,2024-04-07,46.0,1817.0,204,43,63,2.0,VALID,No issues detected
U0002501,C01601,2024-12-02,,1993.0,989,19,66,50.0,VALID,No issues detected
U0002502,C00644,2024-09-03,39.0,1762.0,44,69,85,5.0,VALID,No issues detected
U0002503,C01110,2024-07-06,20.0,644.0,501,67,43,5.0,INVALID,Usage record references customer not in subscriptions
U0002504,C01044,2024-12-09,16.0,326.0,172,46,73,500.0,INVALID,Usage record references customer not in subscriptions
,C00904,2025-12-16,14.0,1315.0,697,15,70,,INVALID,Missing usage_id
U0002506,C00270,2024-04-12,16.0,82.0,626,14,85,,VALID,No issues detected
U0002507,C00841,2025-05-27,24.0,1583.0,996,76,61,2.0,INVALID,Usage record references customer not in subscriptions
U0002508,C01434,2024-09-13,-6.0,,144,21,66,50.0,INVALID,Negative login_count
U0002509,C01380,2025-02-24,53.0,232.0,942,64,87,-5.0,INVALID,Usage record references customer not in subscriptions
U0002510,C00343,2024-02-11,0.0,1098.0,711,76,40,10.0,INVALID,Usage record references customer not in subscriptions
U0002511,C00045,2025-05-03,37.0,1645.0,899,23,1,20.0,INVALID,Usage record references customer not in subscriptions
U0002512,C01359,2025-05-15,7.0,1618.0,681,79,99,2.0,INVALID,Usage record references customer not in subscriptions
U0002513,C00045,2025-01-05,42.0,1116.0,765,51,89,-5.0,INVALID,Usage record references customer not in subscriptions
U0002514,C00449,2025-01-11,58.0,1409.0,960,8,92,50.0,INVALID,Usage record references customer not in subscriptions
U0002515,C01753,2025-05-19,49.0,,227,22,17,5.0,INVALID,Usage record references customer not in subscriptions
U0002516,C01186,2024-02-26,45.0,136.0,800,57,70,-5.0,VALID,No issues detected
,C01544,2024-04-05,10.0,1432.0,372,69,52,50.0,INVALID,Missing usage_id
U0002518,C01438,2025-08-11,39.0,792.0,263,60,49,500.0,VALID,No issues detected
U0002519,C01273,2025-01-22,5.0,954.0,500,71,71,20.0,INVALID,Usage record references customer not in subscriptions
U0002520,C01081,2024-04-05,8.0,1251.0,93,40,79,10.0,INVALID,Usage record references customer not in subscriptions
U0002521,C00663,2025-03-30,1.0,132.0,202,66,34,,INVALID,Usage record references customer not in subscriptions
U0002522,C01385,2024-05-07,8.0,,46,20,8,1.0,INVALID,Usage record references customer not in subscriptions
U0002523,C00106,2024-12-06,18.0,,658,44,10,10.0,INVALID,Usage record references customer not in subscriptions
U0002524,C00077,2025-09-27,0.0,1491.0,555,17,55,50.0,INVALID,Usage record references customer not in subscriptions
U0002525,C00647,2025-05-01,,-58.0,649,45,46,-5.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0002526,C00414,2025-03-29,30.0,1199.0,585,24,11,500.0,VALID,No issues detected
U0002527,C01039,2024-09-23,4.0,1632.0,638,23,40,2.0,VALID,No issues detected
U0002528,C00466,2025-09-03,55.0,669.0,0,70,1,2.0,VALID,No issues detected
U0002529,C00245,2024-05-09,9.0,1667.0,302,24,57,100.0,INVALID,Usage record references customer not in subscriptions
U0002530,C01246,2025-05-07,40.0,971.0,70,19,55,500.0,VALID,No issues detected
U0002531,C00900,2025-08-07,7.0,110.0,744,5,57,,INVALID,Usage record references customer not in subscriptions
U0002532,C01533,2025-07-14,29.0,646.0,882,42,52,20.0,INVALID,Usage record references customer not in subscriptions
U0002533,C01691,2025-05-24,27.0,1301.0,786,28,26,1.0,VALID,No issues detected
U0002534,C01268,2025-05-04,38.0,,613,66,21,10.0,VALID,No issues detected
U0002535,C01606,2025-02-02,0.0,731.0,647,68,9,50.0,INVALID,Usage record references customer not in subscriptions
U0002536,C00802,2025-09-24,,346.0,457,13,9,-5.0,INVALID,Usage record references customer not in subscriptions
U0002537,C00837,2025-04-28,-36.0,1236.0,92,63,63,100.0,INVALID,Negative login_count
U0002538,C01049,2025-06-21,49.0,1746.0,98,66,45,100.0,VALID,No issues detected
U0002539,C01083,2025-12-06,30.0,155.0,331,28,20,,VALID,No issues detected
U0002540,C00926,2025-04-22,33.0,1432.0,857,39,0,20.0,INVALID,Usage record references customer not in subscriptions
U0002541,C01398,2024-10-13,60.0,401.0,802,9,87,20.0,VALID,No issues detected
U0002542,C01341,2025-09-21,35.0,937.0,61,49,16,5.0,INVALID,Usage record references customer not in subscriptions
U0002543,C00919,2025-08-11,40.0,13.0,496,18,10,5.0,INVALID,Usage record references customer not in subscriptions
U0002544,C01331,2025-08-17,18.0,1321.0,830,14,2,100.0,INVALID,Usage record references customer not in subscriptions
U0002545,C00253,2025-02-22,31.0,599.0,257,45,73,50.0,VALID,No issues detected
U0002546,C00677,2024-10-17,56.0,1353.0,282,36,27,2.0,INVALID,Usage record references customer not in subscriptions
U0002547,C01044,2024-01-16,37.0,131.0,259,69,43,50.0,INVALID,Usage record references customer not in subscriptions
U0002548,C00021,2025-05-05,21.0,1099.0,639,80,69,20.0,INVALID,Usage record references customer not in subscriptions
U0002549,C01386,2024-01-21,51.0,385.0,193,26,2,,INVALID,Usage record references customer not in subscriptions
U0002550,C00039,2025-05-06,53.0,504.0,345,8,74,20.0,INVALID,Usage record references customer not in subscriptions
U0002551,C01362,2026-01-30,14.0,597.0,700,70,26,,VALID,No issues detected
U0002552,C00120,2025-03-12,5.0,1604.0,897,48,75,10.0,INVALID,Usage record references customer not in subscriptions
U0002553,C01564,2025-12-21,17.0,1460.0,9,3,89,,VALID,No issues detected
U0002554,C01636,2025-05-11,42.0,1685.0,823,4,38,100.0,VALID,No issues detected
U0002555,C01606,2025-04-10,32.0,-336.0,382,20,73,20.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0002556,C00053,2025-03-16,54.0,522.0,347,38,23,2.0,VALID,No issues detected
U0002557,C00635,2025-11-17,,678.0,133,24,30,20.0,VALID,No issues detected
,C00654,2025-04-07,23.0,872.0,458,33,94,50.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0002559,C01763,2025-10-15,,319.0,498,0,75,50.0,VALID,No issues detected
U0002560,C01301,2025-03-17,46.0,1254.0,238,14,59,500.0,VALID,No issues detected
U0002561,C00264,2025-10-25,7.0,205.0,298,49,50,2.0,VALID,No issues detected
U0002562,C00285,2025-01-21,3.0,697.0,182,1,1,2.0,INVALID,Usage record references customer not in subscriptions
U0002563,C00113,2025-07-11,43.0,911.0,546,0,37,50.0,INVALID,Usage record references customer not in subscriptions
U0002564,C00520,2026-01-23,23.0,55.0,908,80,67,-5.0,INVALID,Usage record references customer not in subscriptions
U0002565,C00372,2024-08-05,18.0,,839,64,3,50.0,INVALID,Usage record references customer not in subscriptions
U0002566,C01666,2024-10-14,2.0,1938.0,952,18,84,100.0,INVALID,Usage record references customer not in subscriptions
U0002567,C00299,2025-11-12,52.0,527.0,799,56,45,5.0,INVALID,Usage record references customer not in subscriptions
U0002568,C00047,2025-06-04,7.0,1825.0,856,12,49,50.0,VALID,No issues detected
U0002569,C01045,2024-11-12,4.0,1890.0,399,15,42,1.0,VALID,No issues detected
U0002570,C01234,2025-04-09,11.0,186.0,714,31,52,20.0,VALID,No issues detected
U0002571,C01586,2025-03-11,,929.0,349,41,94,10.0,INVALID,Usage record references customer not in subscriptions
U0002572,C00360,2025-03-17,51.0,1355.0,518,78,26,1.0,INVALID,Usage record references customer not in subscriptions
U0002573,C00508,2026-01-17,11.0,,779,69,28,10.0,INVALID,Usage record references customer not in subscriptions
U0002574,C00344,2025-10-31,1.0,-273.0,207,75,61,100.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0002575,C00405,2024-10-26,36.0,107.0,352,70,70,20.0,INVALID,Usage record references customer not in subscriptions
U0002576,C00923,2025-12-24,37.0,598.0,139,64,33,1.0,INVALID,Usage record references customer not in subscriptions
U0002577,C01776,2024-09-09,57.0,288.0,555,2,3,-5.0,INVALID,Usage record references customer not in subscriptions
U0002578,C01253,2025-03-14,52.0,-284.0,146,2,7,-5.0,INVALID,Negative active_minutes
U0002579,C00285,2024-06-21,5.0,389.0,315,69,66,50.0,INVALID,Usage record references customer not in subscriptions
U0002580,C00930,2025-07-17,10.0,1762.0,898,59,95,-5.0,INVALID,Usage record references customer not in subscriptions
U0002581,C00386,2025-09-14,0.0,272.0,684,5,68,2.0,INVALID,Usage record references customer not in subscriptions
U0002582,C01290,2024-03-27,26.0,333.0,446,50,37,20.0,INVALID,Usage record references customer not in subscriptions
U0002583,C00918,2025-08-24,29.0,515.0,852,18,79,10.0,VALID,No issues detected
U0002584,C00296,2024-06-12,19.0,688.0,491,15,88,,VALID,No issues detected
U0002585,C00730,2025-05-27,24.0,1507.0,104,73,33,2.0,INVALID,Usage record references customer not in subscriptions
